'Elapsed time','SO2'
'0:05.072',92.705
'0:05.076',92.889
'0:05.080',92.950
'0:05.084',92.889
'0:05.088',92.644
'0:05.092',92.889
'0:05.096',92.950
'0:05.100',92.889
'0:05.104',92.705
'0:05.108',92.950
'0:05.112',92.950
'0:05.116',92.889
'0:05.120',92.828
'0:05.124',93.011
'0:05.128',92.889
'0:05.132',92.705
'0:05.136',92.889
'0:05.140',92.889
'0:05.144',92.889
'0:05.148',92.828
'0:05.152',93.011
'0:05.156',92.889
'0:05.160',92.828
'0:05.164',92.889
'0:05.168',93.011
'0:05.172',92.828
'0:05.176',92.828
'0:05.180',93.072
'0:05.184',93.011
'0:05.188',92.766
'0:05.192',92.889
'0:05.196',93.133
'0:05.200',92.889
'0:05.204',92.705
'0:05.208',92.889
'0:05.212',93.011
'0:05.216',92.828
'0:05.220',92.889
'0:05.224',92.889
'0:05.228',92.889
'0:05.232',92.889
'0:05.236',92.889
'0:05.240',92.950
'0:05.244',92.828
'0:05.248',92.889
'0:05.252',92.766
'0:05.256',92.828
'0:05.260',92.766
'0:05.264',92.950
'0:05.268',92.828
'0:05.272',92.889
'0:05.276',92.889
'0:05.280',92.889
'0:05.284',92.950
'0:05.288',92.766
'0:05.292',92.950
'0:05.296',93.011
'0:05.300',92.889
'0:05.304',92.644
'0:05.308',92.950
'0:05.312',92.889
'0:05.316',92.828
'0:05.320',92.950
'0:05.324',93.072
'0:05.328',92.889
'0:05.332',92.705
'0:05.336',92.889
'0:05.340',92.889
'0:05.344',92.889
'0:05.348',92.766
'0:05.352',92.950
'0:05.356',92.889
'0:05.360',92.828
'0:05.364',92.889
'0:05.368',93.011
'0:05.372',92.766
'0:05.376',92.766
'0:05.380',93.011
'0:05.384',92.889
'0:05.388',92.705
'0:05.392',92.889
'0:05.396',93.072
'0:05.400',92.889
'0:05.404',92.828
'0:05.408',92.889
'0:05.412',92.889
'0:05.416',92.828
'0:05.420',92.889
'0:05.424',92.889
'0:05.428',92.889
'0:05.432',92.889
'0:05.436',92.889
'0:05.440',92.889
'0:05.444',92.828
'0:05.448',92.889
'0:05.452',92.889
'0:05.456',92.889
'0:05.460',92.766
'0:05.464',92.950
'0:05.468',92.889
'0:05.472',92.766
'0:05.476',92.889
'0:05.480',92.950
'0:05.484',92.889
'0:05.488',92.705
'0:05.492',92.889
'0:05.496',92.950
'0:05.500',92.889
'0:05.504',92.705
'0:05.508',92.950
'0:05.512',92.889
'0:05.516',92.766
'0:05.520',92.828
'0:05.524',92.950
'0:05.528',92.828
'0:05.532',92.705
'0:05.536',92.889
'0:05.540',92.950
'0:05.544',92.828
'0:05.548',92.766
'0:05.552',92.950
'0:05.556',92.889
'0:05.560',92.889
'0:05.564',92.828
'0:05.568',92.889
'0:05.572',92.705
'0:05.576',92.828
'0:05.580',92.889
'0:05.584',92.950
'0:05.588',92.766
'0:05.592',92.889
'0:05.596',92.950
'0:05.600',92.889
'0:05.604',92.889
'0:05.608',92.889
'0:05.612',92.889
'0:05.616',92.766
'0:05.620',92.889
'0:05.624',92.828
'0:05.628',92.828
'0:05.632',92.766
'0:05.636',92.828
'0:05.640',92.828
'0:05.644',92.828
'0:05.648',92.889
'0:05.652',92.889
'0:05.656',92.828
'0:05.660',92.766
'0:05.664',92.950
'0:05.668',92.889
'0:05.672',92.705
'0:05.676',92.828
'0:05.680',93.072
'0:05.684',92.889
'0:05.688',92.644
'0:05.692',92.889
'0:05.696',93.011
'0:05.700',92.889
'0:05.704',92.766
'0:05.708',92.889
'0:05.712',92.889
'0:05.716',92.828
'0:05.720',92.766
'0:05.724',92.950
'0:05.728',92.889
'0:05.732',92.828
'0:05.736',92.950
'0:05.740',93.011
'0:05.744',92.828
'0:05.748',92.889
'0:05.752',92.889
'0:05.756',92.889
'0:05.760',92.889
'0:05.764',92.889
'0:05.768',92.950
'0:05.772',92.705
'0:05.776',92.889
'0:05.780',92.889
'0:05.784',92.889
'0:05.788',92.828
'0:05.792',92.766
'0:05.796',93.011
'0:05.800',92.828
'0:05.804',92.828
'0:05.808',92.889
'0:05.812',92.889
'0:05.816',92.766
'0:05.820',92.950
'0:05.824',92.889
'0:05.828',92.889
'0:05.832',92.828
'0:05.836',92.889
'0:05.840',92.889
'0:05.844',92.766
'0:05.848',92.950
'0:05.852',92.950
'0:05.856',92.889
'0:05.860',92.828
'0:05.864',93.072
'0:05.868',92.950
'0:05.872',92.705
'0:05.876',92.889
'0:05.880',93.072
'0:05.884',92.889
'0:05.888',92.705
'0:05.892',92.889
'0:05.896',92.889
'0:05.900',92.889
'0:05.904',92.828
'0:05.908',92.950
'0:05.912',92.889
'0:05.916',92.828
'0:05.920',92.828
'0:05.924',92.950
'0:05.928',92.889
'0:05.932',92.828
'0:05.936',92.889
'0:05.940',93.011
'0:05.944',92.889
'0:05.948',92.889
'0:05.952',92.950
'0:05.956',92.889
'0:05.960',92.889
'0:05.964',92.950
'0:05.968',92.889
'0:05.972',92.705
'0:05.976',92.889
'0:05.980',92.889
'0:05.984',92.889
'0:05.988',92.828
'0:05.992',92.889
'0:05.996',92.889
'0:06.000',92.828
'0:06.004',92.889
'0:06.008',92.889
'0:06.012',92.889
'0:06.016',92.766
'0:06.020',92.889
'0:06.024',92.889
'0:06.028',92.889
'0:06.032',92.828
'0:06.036',93.011
'0:06.040',92.889
'0:06.044',92.889
'0:06.048',92.950
'0:06.052',92.889
'0:06.056',92.889
'0:06.060',92.766
'0:06.064',93.133
'0:06.068',92.950
'0:06.072',92.644
'0:06.076',92.705
'0:06.080',93.011
'0:06.084',92.828
'0:06.088',92.705
'0:06.092',92.828
'0:06.096',93.011
'0:06.100',92.828
'0:06.104',92.766
'0:06.108',93.011
'0:06.112',92.889
'0:06.116',92.828
'0:06.120',92.828
'0:06.124',92.950
'0:06.128',92.828
'0:06.132',92.828
'0:06.136',92.889
'0:06.140',92.889
'0:06.144',92.828
'0:06.148',92.889
'0:06.152',92.889
'0:06.156',92.766
'0:06.160',92.889
'0:06.164',92.889
'0:06.168',92.950
'0:06.172',92.766
'0:06.176',92.889
'0:06.180',92.828
'0:06.184',92.889
'0:06.188',92.828
'0:06.192',92.889
'0:06.196',92.889
'0:06.200',92.766
'0:06.204',92.889
'0:06.208',92.950
'0:06.212',92.889
'0:06.216',92.766
'0:06.220',92.950
'0:06.224',93.011
'0:06.228',92.889
'0:06.232',92.828
'0:06.236',92.950
'0:06.240',92.889
'0:06.244',92.889
'0:06.248',92.950
'0:06.252',92.950
'0:06.256',92.644
'0:06.260',92.828
'0:06.264',93.133
'0:06.268',92.889
'0:06.272',92.705
'0:06.276',92.705
'0:06.280',93.072
'0:06.284',92.950
'0:06.288',92.766
'0:06.292',92.766
'0:06.296',92.950
'0:06.300',92.889
'0:06.304',92.766
'0:06.308',93.011
'0:06.312',92.950
'0:06.316',92.828
'0:06.320',92.889
'0:06.324',93.011
'0:06.328',92.889
'0:06.332',92.889
'0:06.336',92.889
'0:06.340',92.889
'0:06.344',92.889
'0:06.348',92.950
'0:06.352',92.889
'0:06.356',92.766
'0:06.360',92.889
'0:06.364',93.011
'0:06.368',92.889
'0:06.372',92.766
'0:06.376',92.889
'0:06.380',92.889
'0:06.384',92.828
'0:06.388',92.828
'0:06.392',92.950
'0:06.396',92.828
'0:06.400',92.766
'0:06.404',92.889
'0:06.408',92.950
'0:06.412',92.889
'0:06.416',92.828
'0:06.420',93.011
'0:06.424',92.889
'0:06.428',92.889
'0:06.432',92.766
'0:06.436',92.950
'0:06.440',92.766
'0:06.444',92.828
'0:06.448',92.889
'0:06.452',93.011
'0:06.456',92.644
'0:06.460',92.766
'0:06.464',93.011
'0:06.468',92.889
'0:06.472',92.705
'0:06.476',92.766
'0:06.480',93.011
'0:06.484',92.828
'0:06.488',92.889
'0:06.492',92.889
'0:06.496',92.950
'0:06.500',92.828
'0:06.504',92.828
'0:06.508',92.889
'0:06.512',93.011
'0:06.516',92.889
'0:06.520',92.889
'0:06.524',92.950
'0:06.528',92.889
'0:06.532',92.889
'0:06.536',92.889
'0:06.540',92.828
'0:06.544',92.889
'0:06.548',92.889
'0:06.552',92.828
'0:06.556',92.766
'0:06.560',92.828
'0:06.564',92.950
'0:06.568',92.889
'0:06.572',92.644
'0:06.576',92.889
'0:06.580',92.889
'0:06.584',92.889
'0:06.588',92.766
'0:06.592',93.011
'0:06.596',92.889
'0:06.600',92.889
'0:06.604',92.889
'0:06.608',93.011
'0:06.612',92.828
'0:06.616',92.705
'0:06.620',93.133
'0:06.624',92.950
'0:06.628',92.889
'0:06.632',92.828
'0:06.636',93.011
'0:06.640',92.705
'0:06.644',92.828
'0:06.648',92.950
'0:06.652',93.072
'0:06.656',92.828
'0:06.660',92.828
'0:06.664',93.072
'0:06.668',92.889
'0:06.672',92.766
'0:06.676',92.766
'0:06.680',93.072
'0:06.684',92.889
'0:06.688',92.828
'0:06.692',92.889
'0:06.696',92.950
'0:06.700',92.828
'0:06.704',92.889
'0:06.708',92.950
'0:06.712',92.889
'0:06.716',92.889
'0:06.720',92.889
'0:06.724',92.889
'0:06.728',92.889
'0:06.732',92.889
'0:06.736',92.889
'0:06.740',92.766
'0:06.744',92.828
'0:06.748',92.950
'0:06.752',92.828
'0:06.756',92.828
'0:06.760',92.828
'0:06.764',92.950
'0:06.768',92.828
'0:06.772',92.705
'0:06.776',92.889
'0:06.780',92.889
'0:06.784',92.889
'0:06.788',92.705
'0:06.792',92.950
'0:06.796',92.828
'0:06.800',92.766
'0:06.804',92.828
'0:06.808',92.950
'0:06.812',92.705
'0:06.816',92.828
'0:06.820',92.889
'0:06.824',92.889
'0:06.828',92.889
'0:06.832',92.828
'0:06.836',93.011
'0:06.840',92.828
'0:06.844',92.889
'0:06.848',92.889
'0:06.852',93.011
'0:06.856',92.705
'0:06.860',92.828
'0:06.864',92.889
'0:06.868',92.950
'0:06.872',92.828
'0:06.876',92.828
'0:06.880',93.072
'0:06.884',92.889
'0:06.888',92.889
'0:06.892',92.889
'0:06.896',92.950
'0:06.900',92.828
'0:06.904',92.828
'0:06.908',92.889
'0:06.912',92.889
'0:06.916',92.828
'0:06.920',92.889
'0:06.924',92.889
'0:06.928',92.828
'0:06.932',92.889
'0:06.936',92.828
'0:06.940',92.766
'0:06.944',92.766
'0:06.948',92.889
'0:06.952',92.766
'0:06.956',92.766
'0:06.960',92.889
'0:06.964',92.950
'0:06.968',92.828
'0:06.972',92.705
'0:06.976',92.889
'0:06.980',92.889
'0:06.984',92.828
'0:06.988',92.705
'0:06.992',92.950
'0:06.996',92.889
'0:07.000',92.828
'0:07.004',92.828
'0:07.008',93.011
'0:07.012',92.889
'0:07.016',92.828
'0:07.020',92.950
'0:07.024',92.889
'0:07.028',92.889
'0:07.032',92.766
'0:07.036',92.950
'0:07.040',92.828
'0:07.044',92.889
'0:07.048',92.889
'0:07.052',92.889
'0:07.056',92.705
'0:07.060',92.889
'0:07.064',92.889
'0:07.068',92.950
'0:07.072',92.828
'0:07.076',92.889
'0:07.080',92.950
'0:07.084',92.889
'0:07.088',92.950
'0:07.092',92.889
'0:07.096',92.889
'0:07.100',92.705
'0:07.104',92.889
'0:07.108',92.889
'0:07.112',92.889
'0:07.116',92.828
'0:07.120',92.889
'0:07.124',92.766
'0:07.128',92.828
'0:07.132',92.889
'0:07.136',92.889
'0:07.140',92.828
'0:07.144',92.766
'0:07.148',92.950
'0:07.152',92.828
'0:07.156',92.828
'0:07.160',92.828
'0:07.164',93.011
'0:07.168',92.766
'0:07.172',92.766
'0:07.176',92.950
'0:07.180',92.889
'0:07.184',92.828
'0:07.188',92.828
'0:07.192',93.011
'0:07.196',92.889
'0:07.200',92.705
'0:07.204',92.828
'0:07.208',92.950
'0:07.212',92.766
'0:07.216',92.828
'0:07.220',92.889
'0:07.224',93.011
'0:07.228',92.828
'0:07.232',92.950
'0:07.236',92.950
'0:07.240',92.828
'0:07.244',92.889
'0:07.248',92.889
'0:07.252',92.950
'0:07.256',92.705
'0:07.260',92.889
'0:07.264',92.889
'0:07.268',92.950
'0:07.272',92.889
'0:07.276',92.889
'0:07.280',92.950
'0:07.284',92.889
'0:07.288',92.889
'0:07.292',92.889
'0:07.296',92.950
'0:07.300',92.889
'0:07.304',92.889
'0:07.308',92.828
'0:07.312',92.889
'0:07.316',92.828
'0:07.320',92.889
'0:07.324',92.828
'0:07.328',92.766
'0:07.332',92.950
'0:07.336',92.950
'0:07.340',92.828
'0:07.344',92.766
'0:07.348',93.133
'0:07.352',92.889
'0:07.356',92.766
'0:07.360',92.828
'0:07.364',93.072
'0:07.368',92.889
'0:07.372',92.828
'0:07.376',93.011
'0:07.380',92.950
'0:07.384',92.828
'0:07.388',92.889
'0:07.392',92.950
'0:07.396',92.889
'0:07.400',92.828
'0:07.404',92.889
'0:07.408',92.889
'0:07.412',92.828
'0:07.416',92.828
'0:07.420',92.889
'0:07.424',92.889
'0:07.428',92.889
'0:07.432',92.889
'0:07.436',92.889
'0:07.440',92.828
'0:07.444',92.766
'0:07.448',92.889
'0:07.452',92.889
'0:07.456',92.766
'0:07.460',92.828
'0:07.464',92.889
'0:07.468',92.950
'0:07.472',92.889
'0:07.476',92.889
'0:07.480',92.828
'0:07.484',92.889
'0:07.488',92.889
'0:07.492',92.889
'0:07.496',92.889
'0:07.500',92.889
'0:07.504',92.950
'0:07.508',92.828
'0:07.512',92.889
'0:07.516',92.766
'0:07.520',92.889
'0:07.524',92.766
'0:07.528',92.828
'0:07.532',92.950
'0:07.536',92.950
'0:07.540',92.705
'0:07.544',92.766
'0:07.548',93.133
'0:07.552',92.950
'0:07.556',92.766
'0:07.560',92.828
'0:07.564',93.072
'0:07.568',92.889
'0:07.572',92.828
'0:07.576',92.889
'0:07.580',92.889
'0:07.584',92.766
'0:07.588',92.889
'0:07.592',92.950
'0:07.596',92.889
'0:07.600',92.828
'0:07.604',92.889
'0:07.608',92.950
'0:07.612',92.889
'0:07.616',92.889
'0:07.620',92.889
'0:07.624',92.889
'0:07.628',92.889
'0:07.632',92.889
'0:07.636',92.889
'0:07.640',92.889
'0:07.644',92.889
'0:07.648',92.950
'0:07.652',92.889
'0:07.656',92.828
'0:07.660',92.889
'0:07.664',92.889
'0:07.668',92.889
'0:07.672',92.889
'0:07.676',92.950
'0:07.680',92.766
'0:07.684',92.828
'0:07.688',92.889
'0:07.692',92.889
'0:07.696',92.889
'0:07.700',92.766
'0:07.704',92.889
'0:07.708',92.889
'0:07.712',92.889
'0:07.716',92.889
'0:07.720',93.011
'0:07.724',92.828
'0:07.728',92.889
'0:07.732',92.950
'0:07.736',93.011
'0:07.740',92.766
'0:07.744',92.889
'0:07.748',93.072
'0:07.752',92.950
'0:07.756',92.828
'0:07.760',92.889
'0:07.764',93.072
'0:07.768',92.889
'0:07.772',92.889
'0:07.776',92.889
'0:07.780',92.889
'0:07.784',92.828
'0:07.788',92.889
'0:07.792',92.889
'0:07.796',92.889
'0:07.800',92.828
'0:07.804',92.889
'0:07.808',92.950
'0:07.812',92.889
'0:07.816',92.889
'0:07.820',92.889
'0:07.824',92.889
'0:07.828',92.828
'0:07.832',92.950
'0:07.836',92.889
'0:07.840',92.889
'0:07.844',92.889
'0:07.848',92.889
'0:07.852',92.889
'0:07.856',92.766
'0:07.860',92.889
'0:07.864',92.889
'0:07.868',92.889
'0:07.872',92.889
'0:07.876',92.889
'0:07.880',92.828
'0:07.884',92.705
'0:07.888',92.889
'0:07.892',92.889
'0:07.896',92.828
'0:07.900',92.705
'0:07.904',92.950
'0:07.908',92.889
'0:07.912',92.828
'0:07.916',92.828
'0:07.920',92.950
'0:07.924',92.766
'0:07.928',92.889
'0:07.932',92.950
'0:07.936',92.889
'0:07.940',92.766
'0:07.944',92.828
'0:07.948',93.072
'0:07.952',92.889
'0:07.956',92.889
'0:07.960',92.889
'0:07.964',93.011
'0:07.968',92.889
'0:07.972',92.889
'0:07.976',92.828
'0:07.980',92.950
'0:07.984',92.828
'0:07.988',92.889
'0:07.992',92.889
'0:07.996',92.889
'0:08.000',92.889
'0:08.004',92.889
'0:08.008',92.889
'0:08.012',92.889
'0:08.016',92.889
'0:08.020',92.828
'0:08.024',92.889
'0:08.028',92.889
'0:08.032',92.889
'0:08.036',92.889
'0:08.040',92.766
'0:08.044',92.828
'0:08.048',92.950
'0:08.052',92.889
'0:08.056',92.828
'0:08.060',92.889
'0:08.064',92.889
'0:08.068',92.889
'0:08.072',92.828
'0:08.076',92.889
'0:08.080',92.828
'0:08.084',92.828
'0:08.088',92.889
'0:08.092',92.950
'0:08.096',92.766
'0:08.100',92.766
'0:08.104',93.011
'0:08.108',92.889
'0:08.112',92.828
'0:08.116',92.828
'0:08.120',92.889
'0:08.124',92.828
'0:08.128',92.889
'0:08.132',92.950
'0:08.136',92.950
'0:08.140',92.766
'0:08.144',92.950
'0:08.148',92.950
'0:08.152',92.889
'0:08.156',92.828
'0:08.160',92.828
'0:08.164',93.072
'0:08.168',92.828
'0:08.172',92.766
'0:08.176',92.705
'0:08.180',92.889
'0:08.184',92.889
'0:08.188',92.889
'0:08.192',92.889
'0:08.196',92.889
'0:08.200',92.889
'0:08.204',92.889
'0:08.208',92.889
'0:08.212',92.889
'0:08.216',93.011
'0:08.220',92.889
'0:08.224',92.889
'0:08.228',92.828
'0:08.232',93.072
'0:08.236',92.828
'0:08.240',92.705
'0:08.244',92.828
'0:08.248',93.011
'0:08.252',92.889
'0:08.256',92.828
'0:08.260',92.889
'0:08.264',92.889
'0:08.268',92.889
'0:08.272',92.889
'0:08.276',93.011
'0:08.280',92.766
'0:08.284',92.828
'0:08.288',92.889
'0:08.292',92.950
'0:08.296',92.766
'0:08.300',92.828
'0:08.304',93.011
'0:08.308',92.889
'0:08.312',92.889
'0:08.316',92.889
'0:08.320',93.011
'0:08.324',92.828
'0:08.328',92.889
'0:08.332',92.889
'0:08.336',93.011
'0:08.340',92.705
'0:08.344',92.889
'0:08.348',93.011
'0:08.352',92.950
'0:08.356',92.828
'0:08.360',92.828
'0:08.364',92.889
'0:08.368',92.828
'0:08.372',92.950
'0:08.376',92.889
'0:08.380',92.889
'0:08.384',92.828
'0:08.388',92.950
'0:08.392',92.889
'0:08.396',92.889
'0:08.400',92.889
'0:08.404',92.950
'0:08.408',92.950
'0:08.412',92.889
'0:08.416',93.011
'0:08.420',92.889
'0:08.424',92.889
'0:08.428',92.889
'0:08.432',93.072
'0:08.436',92.828
'0:08.440',92.766
'0:08.444',92.889
'0:08.448',93.072
'0:08.452',92.828
'0:08.456',92.889
'0:08.460',92.889
'0:08.464',92.828
'0:08.468',92.889
'0:08.472',92.889
'0:08.476',92.889
'0:08.480',92.828
'0:08.484',92.889
'0:08.488',92.889
'0:08.492',92.950
'0:08.496',92.766
'0:08.500',92.828
'0:08.504',92.950
'0:08.508',92.889
'0:08.512',92.828
'0:08.516',92.889
'0:08.520',92.950
'0:08.524',92.889
'0:08.528',92.889
'0:08.532',92.889
'0:08.536',93.011
'0:08.540',92.705
'0:08.544',92.766
'0:08.548',92.889
'0:08.552',92.889
'0:08.556',92.889
'0:08.560',92.889
'0:08.564',92.950
'0:08.568',92.889
'0:08.572',92.889
'0:08.576',92.950
'0:08.580',93.011
'0:08.584',92.889
'0:08.588',93.011
'0:08.592',92.889
'0:08.596',92.889
'0:08.600',92.889
'0:08.604',92.889
'0:08.608',92.828
'0:08.612',92.889
'0:08.616',93.011
'0:08.620',92.889
'0:08.624',92.828
'0:08.628',92.889
'0:08.632',92.950
'0:08.636',92.889
'0:08.640',92.828
'0:08.644',92.889
'0:08.648',93.011
'0:08.652',92.766
'0:08.656',92.889
'0:08.660',92.950
'0:08.664',92.889
'0:08.668',92.766
'0:08.672',92.828
'0:08.676',93.011
'0:08.680',92.828
'0:08.684',92.889
'0:08.688',92.889
'0:08.692',93.011
'0:08.696',92.889
'0:08.700',92.889
'0:08.704',92.950
'0:08.708',92.889
'0:08.712',92.766
'0:08.716',92.889
'0:08.720',92.950
'0:08.724',92.705
'0:08.728',92.828
'0:08.732',92.889
'0:08.736',92.950
'0:08.740',92.766
'0:08.744',92.766
'0:08.748',92.889
'0:08.752',93.011
'0:08.756',92.828
'0:08.760',92.889
'0:08.764',92.889
'0:08.768',92.889
'0:08.772',92.889
'0:08.776',92.950
'0:08.780',92.889
'0:08.784',92.889
'0:08.788',92.950
'0:08.792',92.889
'0:08.796',92.889
'0:08.800',92.889
'0:08.804',92.889
'0:08.808',92.766
'0:08.812',92.828
'0:08.816',93.011
'0:08.820',92.889
'0:08.824',92.705
'0:08.828',92.766
'0:08.832',92.950
'0:08.836',92.705
'0:08.840',92.705
'0:08.844',92.766
'0:08.848',93.011
'0:08.852',92.828
'0:08.856',92.766
'0:08.860',92.889
'0:08.864',92.950
'0:08.868',92.766
'0:08.872',92.889
'0:08.876',93.011
'0:08.880',92.889
'0:08.884',92.889
'0:08.888',92.889
'0:08.892',92.950
'0:08.896',92.828
'0:08.900',92.889
'0:08.904',92.889
'0:08.908',92.889
'0:08.912',92.828
'0:08.916',92.889
'0:08.920',92.889
'0:08.924',92.766
'0:08.928',92.766
'0:08.932',92.889
'0:08.936',92.950
'0:08.940',92.766
'0:08.944',92.828
'0:08.948',92.828
'0:08.952',92.950
'0:08.956',92.889
'0:08.960',92.889
'0:08.964',92.828
'0:08.968',92.889
'0:08.972',92.950
'0:08.976',92.889
'0:08.980',92.889
'0:08.984',92.889
'0:08.988',93.011
'0:08.992',92.889
'0:08.996',92.889
'0:09.000',92.950
'0:09.004',93.011
'0:09.008',92.766
'0:09.012',92.889
'0:09.016',92.889
'0:09.020',92.889
'0:09.024',92.644
'0:09.028',92.766
'0:09.032',93.072
'0:09.036',92.828
'0:09.040',92.766
'0:09.044',92.828
'0:09.048',92.950
'0:09.052',92.828
'0:09.056',92.889
'0:09.060',92.950
'0:09.064',92.889
'0:09.068',92.766
'0:09.072',92.889
'0:09.076',93.072
'0:09.080',92.889
'0:09.084',92.828
'0:09.088',92.889
'0:09.092',93.011
'0:09.096',92.889
'0:09.100',92.889
'0:09.104',92.828
'0:09.108',92.889
'0:09.112',92.889
'0:09.116',92.950
'0:09.120',92.828
'0:09.124',92.889
'0:09.128',92.766
'0:09.132',92.950
'0:09.136',92.889
'0:09.140',92.889
'0:09.144',92.889
'0:09.148',92.889
'0:09.152',92.889
'0:09.156',92.889
'0:09.160',92.950
'0:09.164',92.828
'0:09.168',92.889
'0:09.172',92.950
'0:09.176',92.889
'0:09.180',92.889
'0:09.184',92.828
'0:09.188',92.950
'0:09.192',92.889
'0:09.196',92.889
'0:09.200',92.889
'0:09.204',92.889
'0:09.208',92.705
'0:09.212',92.828
'0:09.216',92.950
'0:09.220',92.950
'0:09.224',92.644
'0:09.228',92.705
'0:09.232',93.133
'0:09.236',92.889
'0:09.240',92.705
'0:09.244',92.828
'0:09.248',92.950
'0:09.252',92.889
'0:09.256',92.889
'0:09.260',92.950
'0:09.264',92.950
'0:09.268',92.828
'0:09.272',92.889
'0:09.276',92.950
'0:09.280',92.889
'0:09.284',92.828
'0:09.288',92.889
'0:09.292',92.889
'0:09.296',92.889
'0:09.300',92.889
'0:09.304',92.889
'0:09.308',92.766
'0:09.312',92.705
'0:09.316',92.950
'0:09.320',92.828
'0:09.324',92.889
'0:09.328',92.828
'0:09.332',92.889
'0:09.336',92.889
'0:09.340',92.828
'0:09.344',92.889
'0:09.348',92.828
'0:09.352',92.828
'0:09.356',92.889
'0:09.360',93.011
'0:09.364',92.766
'0:09.368',92.828
'0:09.372',92.889
'0:09.376',92.889
'0:09.380',92.766
'0:09.384',92.889
'0:09.388',92.889
'0:09.392',92.828
'0:09.396',92.889
'0:09.400',92.889
'0:09.404',93.011
'0:09.408',92.705
'0:09.412',92.766
'0:09.416',92.889
'0:09.420',92.889
'0:09.424',92.705
'0:09.428',92.828
'0:09.432',92.950
'0:09.436',92.889
'0:09.440',92.828
'0:09.444',92.889
'0:09.448',92.950
'0:09.452',92.889
'0:09.456',92.889
'0:09.460',92.889
'0:09.464',92.889
'0:09.468',92.828
'0:09.472',92.950
'0:09.476',92.950
'0:09.480',92.889
'0:09.484',92.828
'0:09.488',92.889
'0:09.492',92.950
'0:09.496',92.828
'0:09.500',92.889
'0:09.504',92.889
'0:09.508',92.828
'0:09.512',92.766
'0:09.516',93.011
'0:09.520',92.889
'0:09.524',92.828
'0:09.528',92.889
'0:09.532',92.950
'0:09.536',92.889
'0:09.540',92.889
'0:09.544',93.072
'0:09.548',92.828
'0:09.552',92.889
'0:09.556',92.889
'0:09.560',93.011
'0:09.564',92.828
'0:09.568',92.828
'0:09.572',92.889
'0:09.576',92.889
'0:09.580',92.766
'0:09.584',92.889
'0:09.588',92.889
'0:09.592',92.828
'0:09.596',92.828
'0:09.600',92.889
'0:09.604',92.889
'0:09.608',92.705
'0:09.612',92.705
'0:09.616',92.889
'0:09.620',92.889
'0:09.624',92.705
'0:09.628',92.889
'0:09.632',93.011
'0:09.636',92.889
'0:09.640',92.889
'0:09.644',92.950
'0:09.648',92.950
'0:09.652',92.889
'0:09.656',92.950
'0:09.660',93.011
'0:09.664',92.950
'0:09.668',92.889
'0:09.672',92.889
'0:09.676',92.828
'0:09.680',92.889
'0:09.684',92.889
'0:09.688',92.889
'0:09.692',92.889
'0:09.696',92.828
'0:09.700',93.011
'0:09.704',92.889
'0:09.708',92.889
'0:09.712',92.828
'0:09.716',93.072
'0:09.720',92.828
'0:09.724',92.766
'0:09.728',92.889
'0:09.732',92.889
'0:09.736',92.828
'0:09.740',92.828
'0:09.744',92.950
'0:09.748',92.828
'0:09.752',92.828
'0:09.756',92.889
'0:09.760',93.011
'0:09.764',92.705
'0:09.768',92.766
'0:09.772',92.889
'0:09.776',92.950
'0:09.780',92.766
'0:09.784',92.889
'0:09.788',92.889
'0:09.792',92.828
'0:09.796',92.705
'0:09.800',92.889
'0:09.804',93.011
'0:09.808',92.705
'0:09.812',92.889
'0:09.816',93.011
'0:09.820',92.889
'0:09.824',92.766
'0:09.828',92.889
'0:09.832',92.950
'0:09.836',93.011
'0:09.840',92.889
'0:09.844',92.889
'0:09.848',93.011
'0:09.852',92.889
'0:09.856',92.889
'0:09.860',92.889
'0:09.864',92.950
'0:09.868',92.828
'0:09.872',92.889
'0:09.876',92.828
'0:09.880',92.889
'0:09.884',92.889
'0:09.888',92.889
'0:09.892',92.828
'0:09.896',92.828
'0:09.900',93.011
'0:09.904',92.889
'0:09.908',92.889
'0:09.912',92.889
'0:09.916',93.072
'0:09.920',92.828
'0:09.924',92.828
'0:09.928',92.889
'0:09.932',92.950
'0:09.936',92.766
'0:09.940',92.889
'0:09.944',92.950
'0:09.948',92.889
'0:09.952',92.828
'0:09.956',92.889
'0:09.960',93.011
'0:09.964',92.828
'0:09.968',92.828
'0:09.972',92.889
'0:09.976',92.889
'0:09.980',92.644
'0:09.984',92.889
'0:09.988',92.889
